 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 19 747 12 0 ZTF_g 1383445644415 0 1.8581 187.244 4.93686 26.256 2.8065e-06 0.0235697 -0.0740106 5.29842e-06 1362 30. 0.036769 0.042172 20.776 26.256 1 2459137.9456481 747120144 2395.98737508501 33.3271461331504 79.9725972364742 3.1462479085344 2448.97279831263 43.9507870299636 56.0960778547572 1.04433632582614 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 20 747 12 0 ZTF_r 1383490414415 0 1.5057 169.536 6.26323 26.2887 2.3576e-06 0.021546 0.0968237 4.43178e-06 1370 30. 0.040618 0.058131 20.6478 26.2887 1 2459137.9904167 747120244 2888.21849857267 36.3593327312137 88.3626927293449 4.30845150415101 2655.01500721833 49.2935898855902 54.2240216679643 1.03408697251874 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 21 747 12 0 ZTF_g 1385434934415 0 1.8443 140.072 4.84183 25.9285 3.7533e-06 0.0273258 -0.0493263 7.09905e-06 1368 30. 0.039515 0.044904 20.5024 25.9285 1 2459139.9349306 747120144 1660.46943186059 29.8734388582025 61.8301737712906 2.47929855252486 1582.69914066004 41.9562283076356 37.9766908204869 1.04819285589899 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 22 747 12 0 ZTF_r 1385489824415 0 1.4848 151.086 6.2128 26.1615 2.2505e-06 0.0210796 0.0982323 4.23936e-06 1360 30. 0.046056 0.057157 20.5345 26.1615 1 2459139.9898264 747120244 2569.56240987697 36.3742958043256 78.5813303892964 4.17662630502079 2444.31339698573 50.9136496684388 48.3323431805206 1.04010565301885 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 23 747 12 0 ZTF_g 1387466944415 0 1.9826 206.098 4.48021 26.3561 2.6868e-06 0.0231554 -0.0687179 5.09004e-06 1395 30. 0.045709 0.045089 20.909 26.3561 1 2459141.9669444 747120144 2357.7675471432 33.310937454782 78.7351994104229 3.43902897061518 2208.97189242719 42.0544900747843 52.8801904686294 1.05117606509225 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 24 747 12 0 ZTF_r 1387490634415 0 1.5934 179.826 5.67908 26.3462 2.1952e-06 0.0210626 0.0916535 4.11917e-06 1411 30. 0.041231 0.063758 20.7637 26.3462 1 2459141.9906366 747120244 3013.06651051563 36.1214944743144 92.7892809327479 4.9837179829919 2884.51103151885 48.2165530361006 60.2270008206927 1.03081445035683 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 25 747 12 0 ZTF_g 1389432844415 0 1.8615 206.291 4.26422 26.3578 2.6172e-06 0.0229321 -0.0712061 4.89773e-06 1393 30. 0.039077 0.041961 20.9965 26.3578 1 2459143.9328472 747120144 2219.10732913328 32.5244989339382 75.8966302947686 2.969415790769 2057.04182110686 42.4434472803432 48.7918924786022 1.05223763197999 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 26 747 12 0 ZTF_r 1389466744415 0 1.8086 180.155 5.74325 26.3526 1.8427e-06 0.0191443 0.0988802 3.45986e-06 1390 30. 0.03986 0.051248 20.7606 26.3526 1 2459143.9667477 747120244 3107.8548795662 36.8400319915415 93.841628063672 4.83765501527497 2898.05814530497 48.0484418863545 60.7215680490503 1.03603059646286 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
 27 747 12 0 ZTF_g 1391470104415 0 2.3212 201.306 3.93836 26.3442 3.3775e-06 0.0259573 -0.0791614 6.37798e-06 1389 30. 0.046197 0.04322 20.8759 26.3442 1 2459145.9701042 747120144 2006.76506015574 32.4892697827675 68.7086446315461 2.22409771824397 2017.70566305891 41.9591624281232 48.4112386720724 1.06103948348943 1.00725298680875 17.0769998550415 0.0839999988675117 7.71299982070923 0.505999982357025 2458166.675752 2458423.941262 0
 28 747 12 0 ZTF_r 1391494344415 0 1.6598 175.988 5.2239 26.3202 1.7323e-06 0.0185692 0.0959503 3.25889e-06 1391 30. 0.037507 0.045997 20.8009 26.3202 1 2459145.9943403 747120244 2998.09831087863 35.885918446811 92.9344225941012 4.33848904390784 2919.01977233055 46.1583575458039 63.6651669316141 1.03597221842723 1.10695480529325 16.4480003356934 0.0689999982714653 7.82100009918213 0.282000005245209 2458154.687604 2458247.722141 0
