 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 22 808 6 3 ZTF_r 600345102315 0 1.7645 291.746 12.0584 26.2441 8.0564e-06 0.0222845 0.0997691 5.9884e-06 2157 30. 0.037906 0.040407 19.9254 26.2441 1 2458354.8451042 808120223 -5864.46481736742 43.2873687072249 -150.703035106272 15.9111575841644 -5431.58963795912 87.9557543842821 -62.169573155909 1.03050361162603 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 23 1811 13 2 ZTF_r 600416455015 0 1.4784 395.862 9.3906 26.22 8.5377e-06 0.022972 0.112534 6.23924e-06 2147 30. 0.052622 0.044972 20.2147 26.22 2 2458354.9164583 1811120250 -2142.66533883897 40.5512211775031 -58.7767012125921 17.7333815121044 -2134.27507465175 80.7238127033911 -26.6172950473707 1.0455636057539 0.0732290730127893 15.2909997940063 0.0230000000447035 0.870000004768372 -0.0610000006854534 2458359.892604 2458763.783924 0
 24 1812 16 2 ZTF_r 600416956215 0 1.7082 321.352 9.08551 26.1021 1.03692e-05 0.022586 0.0954202 7.23423e-06 2060 30. 0.036476 0.038607 20.0596 26.1021 2 2458354.916956 1812120262 -2780.37640697268 36.8770290674505 -83.8691941380746 7.60092510078398 -2249.09614328479 73.7594403574338 -30.6976832286005 1.04257879136594 0.0624001069956981 15.2500003814697 0.017000000923872 0.433999985456467 -0.0430000014603138 2458354.916956 2458765.878681 0
 25 808 6 3 ZTF_r 600471752315 0 2.0762 315.203 7.63093 26.343 9.7707e-06 0.0244581 0.0897791 7.22142e-06 2093 30. 0.040586 0.049069 20.3455 26.343 1 2458354.9717593 808120223 -6395.71045487854 35.6813254011345 -199.38965285349 22.9535655345772 -6185.45645387524 69.7570298745526 -89.268649628149 1.03590993736788 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 26 1811 13 2 ZTF_r 601331135015 0 1.6372 387.323 11.9142 26.1998 8.6233e-06 0.0236727 0.108885 6.29179e-06 2180 30. 0.046813 0.03758 19.9871 26.1998 2 2458355.8311343 1811120250 6623.44374311867 63.5018364953089 116.0252111942 9.0343086333056 6003.95104194932 98.576352760709 61.3168151222453 1.04737648134055 0.0732290730127893 15.2909997940063 0.0230000000447035 0.870000004768372 -0.0610000006854534 2458359.892604 2458763.783924 0
 27 1812 16 2 ZTF_r 601353376215 0 1.5326 329.616 12.6549 26.0812 1.13437e-05 0.0235377 0.0993472 7.92472e-06 2072 30. 0.039086 0.040888 20.0403 26.0812 2 2458355.8533796 1812120262 6202.52228315529 56.959413449002 121.131648004535 9.31314586933804 5773.60708400687 81.5664214796009 71.2608516404666 1.04410312845932 0.0624001069956981 15.2500003814697 0.017000000923872 0.433999985456467 -0.0430000014603138 2458354.916956 2458765.878681 0
 28 808 6 3 ZTF_r 601383032315 2097 2.247 38.7812 30.6096 23.9124 0.054511 0.517729 0.589034 0.0477116 110 30. 0.066719 0.052088 16.2616 23.9124 1 2458355.8830324 808120223 -3482.65567883471 159.936166030867 -24.2224829647949 1.03293582245152 -3747.31740010191 298.703337816928 -12.6297744978843 1.0902329661795 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 29 808 6 3 ZTF_r 601465062315 0 1.7446 317.516 10.1874 26.3364 9.1125e-06 0.0236741 0.100097 6.77007e-06 2148 30. 0.043706 0.047152 20.222 26.3364 1 2458355.9650694 808120223 7121.49431823075 56.7018169103837 139.710471363119 17.7946839517831 7245.7053116453 84.2681582502843 86.5630115248854 1.02788913079751 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
 30 1812 16 2 ZTF_r 602333176215 0 1.9374 334.095 15.5805 26.1092 1.18972e-05 0.0243538 0.0957293 8.30038e-06 2074 30. 0.039365 0.038138 19.5635 26.1092 2 2458356.8331713 1812120262 220.68853145471 48.5226154900439 5.05929919632545 2.38212453171668 485.293925248792 92.5510467813375 5.27884259279064 1.04504407981994 0.0624001069956981 15.2500003814697 0.017000000923872 0.433999985456467 -0.0430000014603138 2458354.916956 2458765.878681 0
 31 808 6 3 ZTF_r 602402962315 0 1.8008 322.257 12.7446 26.3443 6.9779e-06 0.0208536 0.106818 5.16345e-06 2146 30. 0.040394 0.037302 19.9614 26.3443 1 2458356.902963 808120223 -4096.70211778258 44.3970168945902 -102.64443235293 8.60454190202014 -3489.29179260599 88.9413743087561 -39.4955935961903 1.03487280060535 0.0808777186906953 15.1390003204346 0.0189999993890524 1.00100004673004 -0.0160000007599592 2458281.966655 2458342.968472 0
